doi,title,year,venue,is_oa,pdf_url,download_status
10.4324/9780203073124,CHINA AND THE MIDDLE EAST,2012,,False,,pending
10.21511/ppm.19(1).2021.31,The impact of ethnocentrism and its antecedents on cultural heritage tourism along the Silk Road,2021,Problems and Perspectives in Management,True,https://www.businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/14829/PPM_2021_01_Rybina.pdf,ok
10.4324/9780203073124-12,China’s reaction to the Arab Spring,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.5771/9781498544061-171,"12. On the Maritime Silk Road and Cultural Exchanges between China, the Philippines, and Latin America",2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.4324/9780203073124-15,China and Iran,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.4324/9780203073124-17,China–Algeria Relations,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.5771/9781498544061-25,3. On the Maritime Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.4324/9780203073124-14,China and Saudi Arabia,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.5040/9781978736405.ch-13,On the History and Contribution of the Maritime Silk Road,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.30892/gtg.574spl14-1367,ASSESSING THE EFFICIENCY OF HOTELS IN UZBEKISTAN’S ANCIENT CITIES OF SAMARKAND AND BUKHARA USING DATA ENVELOPMENT ANALYSIS,2024,GeoJournal of Tourism and Geosites,True,https://doi.org/10.30892/gtg.574spl14-1367,ok
10.62635/wdz5-1vya,On the Southwest Silk Road: China and the Arab World,2026,Diplomatic Economic and Cultural Relations between China and Central and Eastern European countries,False,,unknown
10.5040/9781978736405.ch-9,The Prosperity of the Maritime Silk Road Pushed by Zheng He’s Expeditions,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.5040/9781978736405.ch-12,The History and Prospects for the Development of the Southwest Silk Road,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.4324/9780203073124-13,China and Israel: the Jewish presence in China,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.1007/978-3-030-43399-4_16,The Silk Road: Unlocking the Tourism Potential Through Collaboration,2020,China and the New Silk Road,False,,pending
10.23977/tmte.2023.060303,"Inheritance, Protection and Tourism Development of ""Silk Road Cultural Heritage""—Taking Xingguo Temple in Qin'an as an Example",2023,Tourism Management and Technology Economy,True,http://www.clausiuspress.com/assets/default/article/2023/06/11/article_1686487256.pdf,ok
10.5479/sil.826343.39088014764377,The Silk Road,2002,,True,https://archive.org/download/silkroadconnecti00smit/silkroadconnecti00smit.pdf,ok
10.5771/9781498544061-195,14. On the History and Contribution of the Maritime Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.5040/9781978736405.ch-10,The Special Status and Influence of Macao Port on the Modern Maritime Silk Road,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.3390/su15032465,The Adaptive Evolution of Cultural Ecosystems along the Silk Road and Cultural Tourism Heritage: A Case Study of 22 Cultural Sites on the Chinese Section of the Silk Road World Heritage,2023,Sustainability,True,https://www.mdpi.com/2071-1050/15/3/2465/pdf?version=1675082639,skip:blocked_host
10.20319/icssh.2024.300301,CHINA-ARAB ENERGY COOPERATION: CONSTRUCT NEW ENERGY SILK ROAD,2024,PEOPLE: International Journal of Social Sciences,True,https://grdspublishing.org/index.php/people/article/download/2447/2252,ok
10.38007/proceedings.0001177,Analysis of Xi'an Cultural Tourism Resources under the Background of Silk Road Economic Belt,2020,2020 International Conference on Social Sciences and Social Phenomena (ICSSSP2020),False,,pending
10.2307/j.ctv3029tgz.8,United Arab Emirates,2019,China and the Persian Gulf,False,,pending
10.5771/9781498544061-143,10. The Prosperity of the Maritime Silk Road Pushed by Zheng He’s Expeditions,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.5771/9781498544061-179,13. The History and Prospects for the Development of the Southwest Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,True,,pending
10.5040/9780755652372.ch-006,The Silk Road Through China Beyond Dunhuang: The Northern Silk Road and Southern Silk Road,2015,The Silk Road: China and the Karakorum Highway,False,,pending
10.5040/9781978736405.ch-4,The Role of Ancient Zhejiang in the East China Sea Silk Route,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.18111/9789284402892,Silk Road Tourism - Current Issues (English version),2000,,False,,pending
10.1007/978-981-95-1054-2_2,Cultural Exchange and Spillover,2025,Colored Journey:,False,,pending
10.5040/9781978736405,Maritime Silk Road and Cultural Communication between China and the West,2020,,False,,pending
10.5771/9781498544061,The Maritime Silk Road and Cultural Communication Between China and the West,2020,,False,,pending
10.1007/978-981-95-1180-8_2,Silk Road and East–West Cultural Exchange,2026,Silk Road East-West Cultural Exchange and Northern Grassland Art - Volume 1,False,,pending
10.4324/9780203073124-11,Walking on thin ropes: a tridimensional perspective,2012,CHINA AND THE MIDDLE EAST,False,,pending
10.5771/9781498544061-153,11. The Special Status and Influence of Macao Port on the Modern Maritime Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.18111/9789284419494,Western Silk Road Roadmap,2018,,False,,pending
10.5040/9781978736405.ch-5,The South China Sea Route and Cultural Exchange between China and Foreign Countries,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.1007/978-3-319-01669-6_800-1,Silk Road: Tourism,2023,Encyclopedia of Tourism,False,,pending
10.18111/9789284416042,Tourism Visa Openness Report for the Silk Road Countries,2014,,False,,pending
10.1007/978-3-030-74923-1_800,Silk Road Tourism,2024,Encyclopedia of Tourism,False,,pending
10.54664/mlze3414,Cultural Exchange Along the Great Silk Road and Its Influence on the Sculpture of Traditional China,2026,Visual Studies,False,,pending
10.1515/caas-2022-2016,The Arab-China Communication: From the Silk Road to the Dialogue of Philosophy,2022,Chinese and Arab Studies,True,https://www.degruyterbrill.com/document/doi/10.1515/caas-2022-2016/pdf,fail:notpdf0
10.1142/9789813221819_0008,Managing Talents in the Silk Road Cross-cultural Environment,2017,The New Silk Road: China Meets Europe in the Baltic Sea Region,False,,pending
10.5040/9781978736405.0005,About the Author,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.5040/9781978736405.ch-2,On the Rise and Fall of the Silk Road and the Shift from the Overland Route to the Sea Route,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.18111/9789284418749,The 21st Century Maritime Silk Road – Tourism Opportunities and Impacts,2019,,False,,pending
10.5771/9781498544061-53,4. The Role of Ancient Zhejiang in the East China Sea Silk Route,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.1007/978-3-030-43399-4_20,The New Silk Road in Slovakia: What Does It Mean for Tourism Development?,2020,China and the New Silk Road,False,,pending
10.1007/978-3-030-43399-4_17,Cross-Border Tourism in the Southern Caucasus—The Silk Road as a Facilitator for Joint Products,2020,China and the New Silk Road,False,,pending
10.1163/9789004512597_002,The Silk Road and Ancient Xinjiang,2022,The Silk Road and Cultural Exchanges between East and West,False,,pending
10.1016/j.frl.2025.108805,"Digital silk road, financial investment, and low-carbon cultural tourism development",2025,Finance Research Letters,False,,pending
10.3389/frsut.2025.1645348,Constructing an evaluation index system for the tourism value of Guangdong's Maritime Silk Road cultural heritage,2025,Frontiers in Sustainable Tourism,True,https://www.frontiersin.org/journals/sustainable-tourism/articles/10.3389/frsut.2025.1645348/pdf,ok
10.1108/978-1-78756-679-820191016,"The Past, the Present, and the Future of the New Silk Road: China as a Leader or a Free-Rider in International Relations",2019,The New Silk Road Leads through the Arab Peninsula: Mastering Global Business and Innovation,False,,pending
10.1007/978-3-030-43399-4_18,Travel Along the New Silk Road: Understanding New Trends in Chinese Outbound Tourism,2020,China and the New Silk Road,False,,pending
10.4324/9781003660750-91,United Nations World Tourism Organization (UNWTO) International Conference on Silk Road Tourism,2025,The Routledge Handbook of the Belt and Road,False,,pending
10.18111/9789284402250,WTO Silk Road Forum (English version),1997,,False,,pending
10.1093/oso/9780198853022.003.0008,Silk Road South,2020,China and Europe on the New Silk Road,False,,pending
10.4324/9780429203039-98,Silk Road Tourism Programme (United Nations),2019,Routledge Handbook of the Belt and Road,False,,pending
10.5040/9781978736405.ch-1,The Morning Twilight of China’s Marine Culture—The Significance of Hemudu Culture on the Exploration of the Origin of the Maritime Silk Road,2020,Maritime Silk Road and Cultural Communication between China and the West,False,,pending
10.18485/fb_bri_se.2019.ch9,The New Silk Road: Cultural Cooperation Between Serbia and China,2019,The Belt and Road: Reality and Expectations,True,http://doi.fil.bg.ac.rs/pdf/eb_book/2019/fb_bri_se/fb_bri_se-2019-ch9.pdf,ok
10.5771/9781498544061-65,5. The South China Sea Route and Cultural Exchange between China and Foreign Countries,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.18111/9789284410880,Assessment of the North American Market for Silk Road Tourism (English version),2002,,False,,pending
10.3390/su13041893,Silk Road Heritage Branding and Polycentric Tourism Development,2021,Sustainability,True,https://www.mdpi.com/2071-1050/13/4/1893/pdf?version=1613707176,skip:blocked_host
10.5771/9781498544061-13,2. On the Rise and Fall of the Silk Road and the Shift from the Overland Route to the Sea Route,2020,The Maritime Silk Road and Cultural Communication Between China and the West,False,,pending
10.1007/978-981-99-7475-7_7,Sasanian Cultural Relics Unearthed in China in Recent Years,2024,Studies in Silk Road Archaeology,False,,pending
10.37547/tajas/volume02issue07-14,The Most Important Buddhist Cultural Monuments In Tourism,2020,The American Journal of Applied Sciences,True,http://usajournalshub.com/index.php/tajas/article/download/538/502/,fail:rescue
10.1093/oso/9780198853022.003.0016,The Humanities and the New Silk Road,2020,China and Europe on the New Silk Road,True,,pending
10.1163/9789004512597_020,Currency on the Silk Road and the Sogdian Merchants,2022,The Silk Road and Cultural Exchanges between East and West,False,,pending
10.5771/9781498544061-1,1. The Morning Twilight of China’s Marine Culture—The Significance of Hemudu Culture on the Exploration of the Origin of the Maritime Silk Road,2020,The Maritime Silk Road and Cultural Communication Between China and the West,True,,pending
10.1163/9789004512597_004,Beiting on the Silk Road (7th–10th Centuries),2022,The Silk Road and Cultural Exchanges between East and West,False,,pending
10.59649/2959-5185-2023-2-20-26,Features of the development of cultural tourism at the regional level in the countries of Central Asia (on the Great Silk Road),2023,"Tourism, leisure and hospitality",True,http://46.34.130.122/index.php/tlh/article/download/431/191,ok
10.1007/978-981-95-1054-2_1,The Road of Colored Lacquerware,2025,Colored Journey:,False,,pending
10.1007/978-981-97-5640-7_58,Tourism as a Driver of China’s Cultural Soft Power: The Role of Macau and the Convergences Between the New Silk Road and the Greater Bay Area,2024,The Palgrave Handbook on China-Europe-Africa Relations,False,,pending
10.1163/9789004512597_019,Sogdian Merchants and Sogdian Culture on the Silk Road,2022,The Silk Road and Cultural Exchanges between East and West,False,,pending
10.1093/oso/9780198853022.003.0006,International University Consortia on the New Silk Road,2020,China and Europe on the New Silk Road,False,,pending
10.34925/eip.2024.172.11.256,ЭФФЕКТИВНОЕ ИСПОЛЬЗОВАНИЕ КУЛЬТУРНОГО НАСЛЕДИЯ «ШЕЛКОВОГО ПУТИ» ДЛЯ РАЗВИТИЯ ТУРИЗМА И ВАЖНОСТЬ ТУРИСТИЧЕСКОЙ ИНФРАСТРУКТУРЫ,2024,Экономика и предпринимательство,False,,pending
10.1093/oso/9780198790662.003.0015,The Silk Road between Syria and China,2017,Oxford Scholarship Online,False,,pending
10.1093/oso/9780198853022.003.0003,EU–China Cooperation along the New Silk Road,2020,China and Europe on the New Silk Road,False,,pending
10.31881/tlr.2025.827,Design and Application of an Immersive Silk Road Cultural Tourism Experience Based on Smart Textile Wearable Devices,2025,Textile &amp; Leather Review,True,https://www.tlr-journal.com/wp-content/uploads/2025/11/TLR_2025_827_M_WANG.pdf,ok
10.4337/9781789907490.00013,How does China protect its maritime Silk Road?,2020,China’s Maritime Silk Road,False,,pending
10.1093/oso/9780198853022.003.0013,Artificial Intelligence along the New Silk Road,2020,China and Europe on the New Silk Road,True,https://oxford.universitypressscholarship.com/downloadpdf/10.1093/oso/9780198853022.001.0001/oso-9780198853022-chapter-13.pdf,fail:rescue
10.18111/9789284404223,Study on Visa Facilitation in the Silk Road Countries,2001,,False,,pending
10.4324/9781003490296-5,The Silk Road Initiative,2025,Interdisciplinary Research and Tourism,False,,pending
10.52370/tisc24210lw,OPPORTUNITIES AND CHALLENGES OF INTERNATIONAL COOPERATION IN TOURISM HIGHER EDUCATION ALONG THE SILK ROAD COUNTRIES,2024,The Eighth International Scientific Conference TOURISM AND GREEN INVESTMENTS Conference Proceedings,True,https://www.tisc.rs/proceedings/index.php/hitmc/article/download/477/469,ok
10.2307/jj.22730609.11,Halal Tourism:,2017,Tourism in the Arab World,False,,pending
10.21832/9781845416157-009,8 Halal Tourism: Definitions and Developments,2017,Tourism in the Arab World,False,,pending
10.21608/jaauth.2021.87468.1213,Studying Halal Tourism and Hospitality (Opportunities and Challenges) in Egypt,2021,Journal of Association of Arab Universities for Tourism and Hospitality,True,https://jaauth.journals.ekb.eg/article_192785_6bfc5494f03d2573afa4ed2296271127.pdf,skip:blocked_host
10.1093/oso/9780197538616.003.0026,Halal Tourism,2021,Shariah and the Halal Industry,False,,pending
10.1201/9781779641274-2,An Innovative Approach in Halal Quality Infrastructure in Türkiye: Halal Tourism,2026,Halal Tourism,False,,pending
10.1201/9781779641274-3,Halal Tourism in Social Ecosystem Management,2026,Halal Tourism,False,,pending
10.17758/erpub2.er0718407,Ikhwanul Muslimin Policy on Halal Tourism in Arab Republic of Egypt,2018,"ESTSD-18,MMME-18,AHSCSR-18 July 25-27, 2018 Bali (Indonesia)",True,https://doi.org/10.17758/erpub2.er0718407,fail:rescue
10.4337/9781035349432.00012,Challenges and opportunities of halal tourism: a conceptual framework of halal tourism,2026,A Research Agenda for Halal Tourism,False,,pending
10.1201/9781779641274-1,Halal Tourism Services in Türkiye: A SWOT Analysis,2026,Halal Tourism,False,,pending
10.1201/9781779641274-10,Promoting Halal Tourism via University Curriculum,2026,Halal Tourism,False,,pending
10.58968/htp.v1i1.79,What People Say About Halal Tourism?,2021,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/79/76,skip:blocked_host
10.1201/9781779641274-15,"Halal Tourism in India: Opportunities, Challenges, and Future Prospects",2026,Halal Tourism,False,,pending
10.1016/j.tmp.2015.12.013,"Halal tourism, is it really Halal?",2016,Tourism Management Perspectives,False,,pending
10.58968/htp.v4i2.615,A Note on Halal Sustainable Tourism,2025,Halal Tourism and Pilgrimage,True,https://journals.smartinsight.id/index.php/HTP/article/download/615/554,skip:blocked_host
10.21832/9781845419561-005,1 Islamic Tourism and Halal Tourism,2026,Halal and Islamic Tourism,False,,pending
10.58968/htp.v2i2.178,Halal Medical Tourism,2023,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/178/171,skip:blocked_host
10.1201/9781779641274-13,Implementation of Halal Certification Policy in Indonesia for Small Businesses in Tourism Areas,2026,Halal Tourism,False,,pending
10.58968/htp.v2i2.177,A Review on Halal Medical Tourism,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/177/170,skip:blocked_host
10.58968/htp.v3i2.427,Determinants of Halal Tourism Intention in Jabodetabek Indonesia,2024,Halal Tourism and Pilgrimage,True,https://journals.smartinsight.id/index.php/HTP/article/download/427/401,skip:blocked_host
10.1016/j.tmp.2015.12.006,"Halal food, certification and halal tourism: Insights from Malaysia and Singapore",2016,Tourism Management Perspectives,False,,pending
10.58920/halal0201658,Halal Tourism Development Strategies in Semarang City: The Role of the Department of Culture and Tourism,2026,Halal Science,True,https://etflin.com/get-pdf/658,ok
10.4337/9781035349432.00010,"Halal tourism: definition, scope, and trends",2026,A Research Agenda for Halal Tourism,False,,pending
10.12962/j22759970.v1i2.52,The Concept of Halal Tourism and The Fulfillment of Muslim Tourist Needs in Halal Tourism,2021,Halal Research Journal,True,https://journal.its.ac.id/index.php/hr/article/download/52/27,ok
10.5267/j.msl.2020.1.004,Halal-friendly tourism and factors influencing halal tourism,2020,Management Science Letters,True,https://doi.org/10.5267/j.msl.2020.1.004,ok
10.1201/9781779641274-9,E-Commerce as a Sales Channel for Halal Food,2026,Halal Tourism,False,,pending
10.1201/9781779641274-8,Evaluation of Halal Expo Fair from the Perspectives of Tourism Students,2026,Halal Tourism,False,,pending
10.2139/ssrn.4711328,Constructing Sustainable Halal Tourism Composite Performance Index for the Global Halal Tourism Industry,2024,,True,,pending
10.61277/jmet.v1i1.14,"Halal Tourism: Trend, Opportunities, Challenges and Impact of Halal Tourism on Conventional Tourism",2023,JMET: Journal of Management Entrepreneurship and Tourism,True,https://skillerindonesia.id/index.php/jmet/article/download/14/14,ok
10.4324/9781315150604-13,Brunei Halal Tourism Outlook,2019,The Routledge Handbook of Halal Hospitality and Islamic Tourism,False,,pending
10.58968/htp.v2i2.176,Halal Tourism and Poverty Alleviation,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/176/169,skip:blocked_host
10.17509/jithor.v2i2.21001,"THE HALAL-NESS HOSPITALITY ON HALAL TOURISM, CASE STUDY OF HALAL RESTAURANT IN BANDUNG, INDONESIA",2019,"Journal of Indonesian Tourism, Hospitality and Recreation",True,https://ejournal.upi.edu/index.php/Jithor/article/download/21001/10504,fail:rescue
10.4337/9781035349432.00019,Management of halal health services based on medical tourism,2026,A Research Agenda for Halal Tourism,False,,pending
10.4324/9781003355236-2,Definitions and Dimensions of Halal Tourism,2022,"Potentials, Challenges and Prospects of Halal Tourism Development in Ethiopia",False,,pending
10.29244/hass.1.1.17-22,"Development strategy of halal tourism village in Gedepangrango tourism village, Sukabumi district",2023,Halal Studies and Society,True,https://journal.ipb.ac.id/index.php/hass/article/download/51289/26795,fail:notpdf22
10.4324/9781003355236-6,Challenges and Prospects to Halal Tourism Development,2022,"Potentials, Challenges and Prospects of Halal Tourism Development in Ethiopia",False,,pending
10.31098/hst25104,Bibliometric Insights into Halal Tourism and Supply Chain Management Nexus,2025,Bibliometric Insights into Halal Tourism and Supply Chain Management Nexus,False,,pending
10.1201/9781779641274-6,Evaluation of Studies on Halal (Muslim-Friendly) Tourism with the Bibliometric Analysis Method,2026,Halal Tourism,False,,pending
10.7454/jitps.v5i2.219,The Perspective of Millenial Tourists on Halal Tourism and its Reflection to Halal Tourism Development in West Sumatera,2020,Journal of Indonesia Tourism and Policy Studies,False,,pending
10.4337/9781035349432.00011,Embedding Maqasid al-Shariah in halal tourism: collaborative roles of key stakeholders,2026,A Research Agenda for Halal Tourism,False,,pending
10.58968/htp.v1i1.87,A Qualitative Review on Halal Tourism,2021,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/87/84,skip:blocked_host
10.58968/htp.v1i1.86,Halal Travel Research Development,2021,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/86/83,skip:blocked_host
10.4324/9781003355236-4,Major Themes and Issues in Halal Tourism Development,2022,"Potentials, Challenges and Prospects of Halal Tourism Development in Ethiopia",False,,pending
10.58968/htp.v4i1.558,Halal Tourism Development Strategy through Baitul Muamalat: A Case Study,2024,Halal Tourism and Pilgrimage,True,https://journals.smartinsight.id/index.php/HTP/article/download/558/509,skip:blocked_host
10.58968/htp.v2i2.175,"Halal Tourism Development in Lombok, Indonesia",2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/175/168,skip:blocked_host
10.1108/jima-07-2020-0199,The halal tourism – alternative or mass tourism? Indications of traditional mass tourism on crescent rating guidelines on halal tourism,2021,Journal of Islamic Marketing,False,,pending
10.57239/pjlss-2024-22.2.001541,Development of Sustainable Halal Tourism Model Through Halal Tourism Attributes,2024,Pakistan Journal of Life and Social Sciences (PJLSS),False,,pending
10.58968/htp,Halal Tourism and Pilgrimage,,,True,,pending
10.7454/jitps.v4i1.78,"THE PROMOTION MIX OF ""SOUTH KOREA HALAL TOURISM PACKAGE"" IN CHERIA HALAL HOLIDAY TRAVEL",2019,Journal of Indonesia Tourism and Policy Studies,False,,pending
10.21832/9781845419561-008,4 Products and Services in Halal and Islamic Tourism,2026,Halal and Islamic Tourism,False,,pending
10.58968/htp.v2i1.115,Formulating Halal-Based Hospital Indicators,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/115/109,skip:blocked_host
10.4324/9781315150604-26,Emerging and Future Issues in Halal Hospitality and Islamic Tourism,2019,The Routledge Handbook of Halal Hospitality and Islamic Tourism,False,,pending
10.4337/9781035349432.00016,"Halal tourism and sustainable development: practices, strategies, challenges/opportunities, and future outlook",2026,A Research Agenda for Halal Tourism,False,,pending
10.4324/9781315150604-1,Introduction to Halal Hospitality and Islamic Tourism,2019,The Routledge Handbook of Halal Hospitality and Islamic Tourism,False,,pending
10.4337/9781035349432.00018,The role of Islamic banks and stakeholders in financing and promoting halal tourism,2026,A Research Agenda for Halal Tourism,False,,pending
10.4324/9781315150604-24,Halal Certification Uproar,2019,The Routledge Handbook of Halal Hospitality and Islamic Tourism,False,,pending
10.20875/makusobed.425343,İSLAM’IN TURİZM’E YANSIMASI: HELAL TURİZM - REFLECTION OF ISLAM TO TOURISM: HALAL TOURISM,2018,Mehmet Akif Ersoy Üniversitesi Sosyal Bilimler Enstitüsü Dergisi,True,https://dergipark.org.tr/en/download/article-file/611995,ok
10.1177/14673584241257085,From halal tourism to the sharia economy: The case of Lombok honeymoon halal tourism,2024,Tourism and Hospitality Research,False,,pending
10.24090/ijtimaiyya.v8i1.7199,Implementation of Halal Tourism in Lombok Island (Study on the Compliance of Tourism Actors with the Halal Tourism Regulation),2023,Ijtimā iyya Journal of Muslim Society Research,True,https://ejournal.uinsaizu.ac.id/index.php/ijtimaiyya/article/download/7199/3140,ok
10.53572/ejavec.v2i2.19,EAST JAVA HALAL TOURISM OUTLOOK: POTENTIAL ANALYSIS AND STRATEGY FOR EAST JAVA HALAL TOURISM DEVELOPMENT,2021,East Java Economic Journal,True,https://ejavec.id/index.php/ejavec/article/download/19/20,ok
10.5937/ekoizazov2222031d,Halal tourism vs sustainable tourism,2022,Ekonomski izazovi,True,https://scindeks-clanci.ceon.rs/data/pdf/2217-8821/2022/2217-88212222031D.pdf,ok
10.18502/kss.v3i5.2323,Halal Certification and Its Impact on Tourism in Southeast Asia: A Case Study Halal Tourism in Thailand,2018,KnE Social Sciences,True,https://knepublishing.com/index.php/KnE-Social/article/download/2323/5138,ok
10.1201/9781003324492-6,A User-Centered Design (UCD) approach to designing and building halal tourism application to advance halal tourism in East Java,2022,Reinforcement of the Halal Industry for Global Integration Revival,True,https://api.taylorfrancis.com/content/chapters/oa-edit/download?identifierName=doi&identifierValue=10.1201/9781003324492-6&type=chapterpdf,skip:blocked_host
10.21325/jotags.2020.534,"Halal Tourism: The Practices of Halal Hotels in Alanya, Turkey",2020,Journal of Tourism and Gastronomy Studies,True,,pending
10.22541/au.154416618.82489756,Ideologies Behind the Halal Tourism Sector,2018,,True,https://ww.authorea.com/doi/pdf/10.22541/au.154416618.82489756,fail:rescue
10.4324/9781003368519-14,Halal Mobile Technology in Tourism,2023,Technologies and Trends in the Halal Industry,False,,pending
10.15575/ijhar.v3i1.11119,The Implementation of Halal Tourism Ecosystem Model in Borobudur Temple as Tourism Area,2021,Indonesian Journal of Halal Research,True,https://journal.uinsgd.ac.id/index.php/ijhar/article/download/11119/5348,ok
10.58968/htp.v2i1.89,A Scientometric Analysis on Halal Awareness,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/89/86,skip:blocked_host
10.4337/9781035349432.00022,Reviving halal tourism post-pandemic: a logistics systems retrospective of a small nation,2026,A Research Agenda for Halal Tourism,False,,pending
10.1201/9781779641274-4,The Impact of Halal Hotel Service Quality on Hotel Prices,2026,Halal Tourism,False,,pending
10.58968/htp.v2i1.97,Halal Food Quality and The SDG-3 Goal,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/97/93,skip:blocked_host
10.70764/gdpu-jhr.1(2)-02,MODERN HALAL TOURISM TRANSFORMATION TOWARDS SUSTAINABILITY AND INNOVATION THROUGH THE IMPLEMENTATION OF HALAL LIFESTYLE,2025,Journal of Halal Review,True,https://generatedp.com/index.php/jhr/article/download/87/86,ok
10.1108/978-1-80686-165-120261007,Sustainable Halal Tourism: QR-code Menu in the Restaurant Industry,2026,Halal Tourism and Artificial Intelligence,False,,pending
10.29040/jiei.v8i1.4401,How to Promote Halal Tourism through the Stakeholders?  Case of Halal Tourism Market in Indonesia,2022,Jurnal Ilmiah Ekonomi Islam,True,https://jurnal.stie-aas.ac.id/index.php/jei/article/download/4401/2003,ok
10.1108/978-1-80686-165-120261018,Sustainability and Ethical Considerations in Halal Tourism,2026,Halal Tourism and Artificial Intelligence,False,,pending
10.12982/ajtr.2017.0010,Managing Halal Knowledge in Japan: Developing Knowledge Platforms for Halal Tourism in Japan,2017,Asian Journal of Tourism Research,True,,pending
10.5220/0009193500050009,Chinatown Bandung Culinary Attractions for Muslim Tourists: The Perspective of Halal Tourism,2019,Proceedings of the 1st NHI Tourism Forum,True,,pending
10.58968/htp.v2i1.114,Challenges in Developing Integrated Halal Industry in Indonesia,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/114/108,skip:blocked_host
10.21274/ar-rehla.v2i1.5470,PENGEMBANGAN WISATA HALAL DI JAWA TIMUR DENGAN KONSEP SMART TOURISM,2022,Journal of Islamic Tourism Halal Food Islamic Traveling and Creative Economy,True,http://ejournal.iain-tulungagung.ac.id/index.php/arrehla/article/download/5470/1859,fail:curl28
10.26740/ajhs.v2i2.41040,Designing an Inclusive and Sustainable Halal Tourism Industry Model,2025,ASEAN Journal of Halal Study,True,https://journal.unesa.ac.id/index.php/ajhs/article/download/41040/15245,ok
10.18488/journal.31.2021.81.1.10,Halal Food in Tourism: Exploring the Factors that Influence Halal Food Selection among Travelers,2021,Journal of Tourism Management Research,True,,pending
10.33086/jhrpi.v4i1.7409,Halal Tourism Knowledge And Religiosity As Drivers Of Trust And Decision-Making In Selecting Sharia Hotels,2025,"Journal of Halal Research, Policy, and Industry",True,,pending
10.7187/gjat072022-12,Determinants of Selection of Halal Tourism Destination:   A Case Study of the UAE,2022,global journal al thaqafah,True,https://doi.org/10.7187/gjat072022-12,fail:curl28
10.55927/fjmr.v3i6.9535,"The Effect of Halal Tourism Attributes, Halal Tourism Awareness, and Social Media on Traveling Interest",2024,Formosa Journal of Multidisciplinary Research,True,https://journal.formosapublisher.org/index.php/fjmr/article/download/9535/9856,ok
10.58968/hs.v1i1.436,Socio-enterprise as a Solution for Pro-poor Halal Tourism Project,2024,Halal and Sustainability,True,https://journals.smartinsight.id/index.php/HS/article/download/436/408,skip:blocked_host
10.58968/htp.v2i1.154,How Far Has Halal Travel Been Studied?,2022,Halal Tourism and Pilgrimage,True,http://journals.smartinsight.id/index.php/HTP/article/download/154/146,skip:blocked_host
10.58968/htp.v3i2.369,Review on Halal Cluster,2024,Halal Tourism and Pilgrimage,True,https://journals.smartinsight.id/index.php/HTP/article/download/369/345,skip:blocked_host
10.1201/9781003295952-44,"The role of experiential marketing, destination brand image, and halal tourism products on tourists' revisit decision in halal tourism village",2022,Contemporary Research on Management and Business,True,https://api.taylorfrancis.com/content/chapters/oa-edit/download?identifierName=doi&identifierValue=10.1201/9781003295952-44&type=chapterpdf,skip:blocked_host
10.1080/1743873x.2022.2083513,"A museum in the taiga: heritage, ethnic tourism and museum-building amongst the Orochen in northeast China",2022,Journal of Heritage Tourism,False,,pending
